CustomerID,recency,frequency,monetary,total_quantity,avg_order_value,unique_products,active_days,first_purchase,last_purchase,tenure_days,orders_per_active_day,returned_in_holdout,is_churn_risk
17243,3,16,4332.36,1495,18.051499999999997,127,16,2010-12-05 10:03:00,2011-09-08 12:44:00,277,1.0,1,0
17245,115,1,171.45,75,19.049999999999997,9,1,2011-05-19 10:43:00,2011-05-19 10:43:00,1,1.0,0,1
17248,30,1,318.65,213,4.618115942028985,68,1,2011-08-11 13:34:00,2011-08-11 13:34:00,1,1.0,0,1
17250,171,1,162.65,70,7.071739130434783,23,1,2011-03-23 16:45:00,2011-03-23 16:45:00,1,1.0,1,0
17251,273,1,269.83,108,7.2927027027027025,37,1,2010-12-12 11:06:00,2010-12-12 11:06:00,1,1.0,0,1
17252,27,2,348.91,192,4.057093023255814,86,2,2011-06-06 16:41:00,2011-08-15 09:45:00,69,1.0,0,1
17255,209,1,108.26,73,2.925945945945946,36,1,2011-02-13 15:18:00,2011-02-13 15:18:00,1,1.0,1,0
17256,17,2,240.0,141,15.0,12,2,2011-01-31 14:53:00,2011-08-24 13:30:00,204,1.0,0,1
17259,58,2,581.23,388,5.010603448275862,104,2,2010-12-06 12:55:00,2011-07-14 15:01:00,220,1.0,0,1
17262,137,4,955.3600000000001,327,95.53600000000002,7,3,2010-12-08 13:30:00,2011-04-26 15:58:00,139,1.3333333333333333,1,0
17263,118,1,63.440000000000005,36,2.7582608695652175,23,1,2011-05-15 14:32:00,2011-05-15 14:32:00,1,1.0,0,1
17265,49,2,550.01,389,4.50827868852459,106,2,2011-06-12 12:00:00,2011-07-24 10:49:00,41,1.0,0,1
17266,58,1,113.06,27,6.6505882352941175,17,1,2011-07-15 11:57:00,2011-07-15 11:57:00,1,1.0,1,0
17267,37,2,317.2,158,8.572972972972973,37,1,2011-08-04 17:19:00,2011-08-04 17:22:00,1,2.0,0,1
17268,18,4,763.64,844,127.27333333333333,3,4,2011-04-08 13:20:00,2011-08-24 10:06:00,137,1.0,0,1
17272,109,2,1409.44,1161,17.84101265822785,59,2,2011-03-22 12:05:00,2011-05-24 13:46:00,63,1.0,1,0
17277,138,2,1065.3500000000001,430,15.43985507246377,67,2,2011-01-21 12:37:00,2011-04-26 12:47:00,95,1.0,0,1
17278,151,1,246.04,179,16.402666666666665,15,1,2011-04-12 13:10:00,2011-04-12 13:10:00,1,1.0,0,1
17282,40,3,1685.46,1866,18.937752808988765,79,3,2011-02-13 11:36:00,2011-08-01 14:29:00,169,1.0,0,1
17284,31,5,1489.04,1238,5.640303030303031,219,5,2011-01-07 14:31:00,2011-08-11 12:00:00,215,1.0,1,0
17287,53,5,702.41,350,9.622054794520547,61,5,2010-12-02 12:22:00,2011-07-19 14:59:00,229,1.0,1,0
17288,117,5,663.7,662,25.52692307692308,13,5,2010-12-16 13:33:00,2011-05-16 14:32:00,151,1.0,1,0
17289,90,1,164.45,132,5.1390625,30,1,2011-06-12 13:51:00,2011-06-12 13:51:00,1,1.0,1,0
17291,218,1,550.8000000000001,72,550.8000000000001,1,1,2011-02-04 13:04:00,2011-02-04 13:04:00,1,1.0,0,1
17293,29,5,867.03,517,17.000588235294117,45,4,2010-12-13 14:55:00,2011-08-12 14:03:00,241,1.25,1,0
17298,11,2,498.42,387,16.614,30,2,2011-08-07 12:21:00,2011-08-30 16:43:00,23,1.0,0,1
17299,10,2,268.19,280,10.7276,24,2,2011-06-19 16:04:00,2011-08-31 14:22:00,72,1.0,1,0
17302,33,3,661.61,345,12.252037037037038,48,3,2011-02-07 10:14:00,2011-08-09 09:04:00,182,1.0,1,0
17303,271,1,250.04,144,4.717735849056604,53,1,2010-12-13 13:32:00,2010-12-13 13:32:00,1,1.0,0,1
17306,10,15,6700.06,9258,136.73591836734695,9,12,2010-12-21 13:34:00,2011-09-01 09:39:00,253,1.25,1,0
17309,5,1,82.75,41,6.895833333333333,11,1,2011-09-05 15:20:00,2011-09-05 15:20:00,1,1.0,0,1
17311,227,1,556.46,410,23.185833333333335,24,1,2011-01-27 10:56:00,2011-01-27 10:56:00,1,1.0,1,0
17312,49,3,644.3,372,46.021428571428565,11,3,2011-07-03 13:12:00,2011-07-24 11:52:00,20,1.0,0,1
17314,59,5,1506.92,1018,23.183384615384618,57,5,2011-01-31 11:25:00,2011-07-14 11:28:00,164,1.0,1,0
17315,10,30,4368.09,2998,11.773827493261456,233,27,2010-12-17 12:24:00,2011-08-31 15:49:00,257,1.1111111111111112,1,0
17320,10,3,1200.6200000000001,634,16.446849315068494,57,3,2010-12-06 15:38:00,2011-08-31 13:31:00,267,1.0,0,1
17323,35,4,530.95,495,4.38801652892562,98,4,2011-02-20 14:38:00,2011-08-07 12:05:00,167,1.0,1,0
17324,242,2,702.23,606,41.307647058823534,17,2,2010-12-08 12:45:00,2011-01-12 11:21:00,34,1.0,1,0
17325,190,1,96.8,60,16.133333333333333,6,1,2011-03-04 13:09:00,2011-03-04 13:09:00,1,1.0,0,1
17329,225,1,243.36,67,15.21,16,1,2011-01-28 15:29:00,2011-01-28 15:29:00,1,1.0,1,0
17331,34,1,175.2,16,175.2,1,1,2011-08-08 11:55:00,2011-08-08 11:55:00,1,1.0,0,1
17334,212,2,307.02,315,27.91090909090909,11,2,2011-02-04 09:03:00,2011-02-10 14:59:00,6,1.0,0,1
17337,61,4,1981.06,1247,3.802418426103647,421,4,2011-02-02 17:06:00,2011-07-11 14:55:00,158,1.0,0,1
17338,24,7,5163.92,2339,9.254336917562725,320,7,2010-12-13 12:57:00,2011-08-17 14:22:00,247,1.0,1,0
17339,4,2,243.36,152,27.040000000000003,9,2,2010-12-09 14:44:00,2011-09-06 13:29:00,270,1.0,0,1
17340,30,7,7593.65,4008,29.09444444444444,157,6,2010-12-08 15:56:00,2011-08-11 12:58:00,245,1.1666666666666667,1,0
17341,67,3,682.29,443,4.3457961783439485,147,2,2010-12-08 12:46:00,2011-07-06 12:33:00,209,1.5,0,1
17343,265,1,193.64,56,11.390588235294118,17,1,2010-12-19 15:07:00,2010-12-19 15:07:00,1,1.0,0,1
17345,3,3,281.18,177,8.27,32,2,2011-05-27 12:26:00,2011-09-07 14:09:00,103,1.5,1,0
17346,13,8,1228.78,923,4.91512,170,8,2010-12-01 14:34:00,2011-08-28 15:01:00,270,1.0,1,0
17348,208,1,160.15,199,4.448611111111111,36,1,2011-02-15 10:49:00,2011-02-15 10:49:00,1,1.0,1,0
17349,89,1,98.25,102,12.28125,8,1,2011-06-13 14:29:00,2011-06-13 14:29:00,1,1.0,0,1
17351,79,2,427.3,92,22.489473684210527,17,2,2011-03-11 16:05:00,2011-06-23 19:29:00,104,1.0,1,0
17353,39,2,1740.0,1200,217.5,5,2,2011-07-08 16:17:00,2011-08-02 17:19:00,25,1.0,0,1
17356,222,1,178.22,166,9.38,19,1,2011-02-01 11:07:00,2011-02-01 11:07:00,1,1.0,0,1
17358,213,2,360.81,190,6.220862068965517,55,2,2010-12-19 14:16:00,2011-02-09 16:57:00,52,1.0,0,1
17360,94,1,320.9,164,5.629824561403509,53,1,2011-06-08 17:09:00,2011-06-08 17:09:00,1,1.0,1,0
17361,96,2,263.92,63,15.524705882352942,16,2,2011-02-21 09:55:00,2011-06-06 14:02:00,105,1.0,1,0
17362,149,2,312.23,191,8.920857142857143,30,2,2011-02-03 10:26:00,2011-04-14 14:43:00,70,1.0,0,1
17364,47,6,2617.41,1494,11.843484162895926,153,6,2011-01-12 16:57:00,2011-07-25 12:58:00,193,1.0,1,0
17365,80,5,2336.81,2534,9.273055555555555,172,4,2011-01-11 12:11:00,2011-06-23 10:44:00,162,1.25,1,0
17367,148,1,167.55,149,5.077272727272728,33,1,2011-04-15 14:21:00,2011-04-15 14:21:00,1,1.0,0,1
17368,3,6,1605.07,1280,23.956268656716418,56,6,2011-01-06 11:57:00,2011-09-07 14:47:00,244,1.0,1,0
17370,2,2,228.06,218,13.41529411764706,16,2,2011-06-23 11:50:00,2011-09-08 14:19:00,77,1.0,1,0
17371,271,1,92.14,39,13.162857142857144,7,1,2010-12-13 15:20:00,2010-12-13 15:20:00,1,1.0,1,0
17372,76,6,1055.63,592,5.304673366834171,177,6,2010-12-12 12:00:00,2011-06-26 14:06:00,196,1.0,1,0
17373,44,2,287.3,200,10.260714285714286,26,2,2011-01-31 11:46:00,2011-07-28 17:15:00,178,1.0,1,0
17374,129,2,495.77,85,17.706071428571427,24,2,2011-03-03 12:53:00,2011-05-05 09:05:00,62,1.0,0,1
17375,109,3,400.1,367,5.798550724637681,63,3,2010-12-13 15:16:00,2011-05-24 15:45:00,162,1.0,0,1
17376,221,1,105.85,35,8.142307692307693,13,1,2011-02-01 14:12:00,2011-02-01 14:12:00,1,1.0,1,0
17377,36,9,2040.34,1082,12.672919254658385,91,9,2010-12-01 12:35:00,2011-08-05 15:40:00,247,1.0,1,0
17381,9,24,18261.65,22851,190.22552083333335,40,17,2010-12-02 12:58:00,2011-09-01 15:52:00,273,1.411764705882353,1,0
17384,129,1,227.65,43,75.88333333333334,3,1,2011-05-04 16:07:00,2011-05-04 16:07:00,1,1.0,1,0
17386,9,5,1697.3400000000001,1022,154.30363636363637,8,3,2011-06-27 12:11:00,2011-09-01 13:47:00,66,1.6666666666666667,1,0
17388,42,3,953.0300000000001,779,73.31,12,3,2011-02-25 12:28:00,2011-07-31 12:34:00,156,1.0,1,0
17389,6,25,9504.08,1942,78.54611570247934,37,24,2011-01-12 15:48:00,2011-09-05 10:00:00,235,1.0416666666666667,1,0
17391,74,2,508.8,480,169.6,2,2,2011-06-28 12:21:00,2011-06-29 09:58:00,1,1.0,0,1
17392,217,2,417.27,277,7.45125,53,2,2010-12-16 19:04:00,2011-02-06 12:48:00,51,1.0,0,1
17394,129,1,203.86999999999998,241,50.967499999999994,4,1,2011-05-04 13:22:00,2011-05-04 13:22:00,1,1.0,0,1
17396,59,6,4801.8,1105,266.76666666666665,18,2,2010-12-03 09:45:00,2011-07-14 10:24:00,223,3.0,1,0
17398,25,3,653.38,310,17.19421052631579,30,3,2011-03-29 13:04:00,2011-08-17 09:48:00,140,1.0,0,1
17400,36,5,2097.84,1088,10.18368932038835,175,5,2010-12-21 17:16:00,2011-08-05 15:38:00,226,1.0,0,1
17402,12,8,1732.45,420,36.86063829787234,29,7,2010-12-05 13:53:00,2011-08-30 12:32:00,267,1.1428571428571428,1,0
17404,33,10,21004.3,21623,152.20507246376812,93,10,2010-12-14 13:28:00,2011-08-08 13:12:00,236,1.0,1,0
17405,60,1,393.31,334,9.592926829268293,41,1,2011-07-12 14:17:00,2011-07-12 14:17:00,1,1.0,1,0
17406,243,3,2184.42,780,19.67945945945946,99,2,2010-12-08 10:35:00,2011-01-10 15:07:00,33,1.5,0,1
17408,73,1,32.65,3,16.325,2,1,2011-06-29 12:53:00,2011-06-29 12:53:00,1,1.0,0,1
17409,95,2,771.85,105,59.37307692307692,13,2,2011-04-05 16:42:00,2011-06-08 10:36:00,63,1.0,0,1
17410,6,2,419.55,149,19.070454545454545,22,2,2011-05-08 15:21:00,2011-09-04 16:08:00,119,1.0,1,0
17411,171,1,285.58,126,17.84875,16,1,2011-03-23 13:44:00,2011-03-23 13:44:00,1,1.0,1,0
17412,106,4,709.82,358,20.28057142857143,30,4,2010-12-02 16:29:00,2011-05-27 14:55:00,175,1.0,1,0
17414,95,1,598.0,1380,119.6,5,1,2011-06-08 11:43:00,2011-06-08 11:43:00,1,1.0,1,0
17416,20,5,5294.49,3283,28.0131746031746,153,5,2011-03-03 13:45:00,2011-08-22 09:30:00,171,1.0,1,0
17418,234,1,167.39000000000001,139,13.949166666666668,12,1,2011-01-20 11:39:00,2011-01-20 11:39:00,1,1.0,1,0
17419,54,8,2660.0,1213,20.30534351145038,107,7,2010-12-07 15:03:00,2011-07-19 12:39:00,223,1.1428571428571428,1,0
17420,81,2,391.51,169,18.643333333333334,19,2,2010-12-01 09:56:00,2011-06-21 15:07:00,202,1.0,1,0
17422,3,5,1698.97,1749,16.821485148514853,80,5,2011-02-16 14:44:00,2011-09-07 15:00:00,203,1.0,1,0
17423,128,1,449.42,314,40.85636363636364,11,1,2011-05-06 09:14:00,2011-05-06 09:14:00,1,1.0,1,0
17426,1,4,4280.59,2541,18.94066371681416,153,3,2011-03-02 16:34:00,2011-09-09 15:51:00,190,1.3333333333333333,1,0
17428,21,20,10661.09,6739,42.3059126984127,205,15,2010-12-06 09:37:00,2011-08-21 12:37:00,258,1.3333333333333333,1,0
17429,38,3,524.9200000000001,624,13.459487179487182,36,3,2011-05-05 09:53:00,2011-08-03 13:22:00,90,1.0,0,1
17430,275,1,112.6,60,22.52,5,1,2010-12-09 13:05:00,2010-12-09 13:05:00,1,1.0,1,0
17431,223,1,403.3,292,9.37906976744186,41,1,2011-01-30 14:36:00,2011-01-30 14:36:00,1,1.0,0,1
17436,137,1,122.39999999999999,48,30.599999999999998,4,1,2011-04-27 11:33:00,2011-04-27 11:33:00,1,1.0,1,0
17438,164,1,388.45000000000005,103,22.85,17,1,2011-03-31 10:26:00,2011-03-31 10:26:00,1,1.0,0,1
17440,67,3,186.42000000000002,246,37.284000000000006,3,2,2011-04-06 12:05:00,2011-07-06 11:54:00,90,1.5,0,1
17442,4,5,1921.69,1260,16.710347826086956,86,5,2011-02-22 13:02:00,2011-09-07 12:19:00,196,1.0,1,0
17443,130,1,534.24,504,534.24,1,1,2011-05-04 10:47:00,2011-05-04 10:47:00,1,1.0,0,1
17444,58,3,2940.04,2119,21.778074074074073,132,3,2011-06-20 09:04:00,2011-07-15 12:05:00,25,1.0,0,1
17446,87,2,120.9,198,13.433333333333334,6,2,2011-02-02 14:40:00,2011-06-16 10:42:00,133,1.0,0,1
17449,5,4,1497.55,708,8.41320224719101,119,4,2010-12-15 10:57:00,2011-09-06 08:34:00,264,1.0,1,0
17450,5,23,86301.54,32160,463.98677419354834,107,17,2010-12-07 09:23:00,2011-09-05 13:52:00,272,1.3529411764705883,1,0
17451,16,1,346.01,267,15.04391304347826,23,1,2011-08-26 11:54:00,2011-08-26 11:54:00,1,1.0,1,0
17454,102,4,517.53,243,8.484098360655738,57,4,2010-12-15 10:54:00,2011-05-31 13:58:00,167,1.0,0,1
17455,114,1,131.7,66,16.4625,8,1,2011-05-20 12:31:00,2011-05-20 12:31:00,1,1.0,0,1
17456,275,1,249.86,222,14.69764705882353,17,1,2010-12-09 15:23:00,2010-12-09 15:23:00,1,1.0,0,1
17457,37,5,1737.7,826,91.4578947368421,14,5,2011-01-04 14:33:00,2011-08-05 12:48:00,212,1.0,0,1
17460,4,6,622.4300000000001,236,21.463103448275863,18,6,2010-12-01 16:24:00,2011-09-06 15:04:00,278,1.0,0,1
17462,194,1,463.40999999999997,155,33.10071428571428,14,1,2011-02-28 17:01:00,2011-02-28 17:01:00,1,1.0,1,0
17463,86,3,1227.59,718,10.145371900826445,103,3,2011-01-30 15:48:00,2011-06-16 15:10:00,136,1.0,1,0
17464,68,1,289.96000000000004,220,32.21777777777778,9,1,2011-07-04 13:19:00,2011-07-04 13:19:00,1,1.0,0,1
17469,19,3,1050.27,443,19.81641509433962,44,3,2011-05-19 08:55:00,2011-08-23 08:54:00,95,1.0,1,0
17470,37,4,816.47,1275,14.077068965517242,54,4,2010-12-07 09:57:00,2011-08-04 13:15:00,240,1.0,1,0
17472,101,3,697.54,455,4.0088505747126435,142,3,2011-02-13 14:40:00,2011-06-01 14:57:00,108,1.0,0,1
17481,4,1,260.63,149,13.717368421052631,19,1,2011-09-07 09:57:00,2011-09-07 09:57:00,1,1.0,1,0
17483,44,2,274.74,98,21.133846153846154,13,2,2011-06-09 19:40:00,2011-07-28 17:33:00,48,1.0,1,0
17486,171,1,396.87,191,16.53625,24,1,2011-03-23 14:00:00,2011-03-23 14:00:00,1,1.0,0,1
17489,123,1,208.56,232,13.035,16,1,2011-05-11 11:34:00,2011-05-11 11:34:00,1,1.0,1,0
17490,87,1,305.2,140,16.955555555555556,18,1,2011-06-16 09:15:00,2011-06-16 09:15:00,1,1.0,1,0
17491,6,6,2118.11,1247,30.697246376811595,58,6,2010-12-07 12:18:00,2011-09-05 11:51:00,271,1.0,1,0
17492,158,1,374.57,155,31.214166666666667,12,1,2011-04-05 15:21:00,2011-04-05 15:21:00,1,1.0,0,1
17496,269,1,271.05,79,27.105,10,1,2010-12-16 08:39:00,2010-12-16 08:39:00,1,1.0,0,1
17499,200,1,622.88,711,15.572,40,1,2011-02-23 09:14:00,2011-02-23 09:14:00,1,1.0,0,1
17501,131,2,288.6,160,16.033333333333335,18,1,2011-05-03 09:46:00,2011-05-03 09:47:00,1,2.0,0,1
17504,116,9,2997.0299999999997,1664,23.598661417322834,112,6,2011-01-21 11:09:00,2011-05-17 12:59:00,116,1.5,0,1
17505,72,2,1145.84,556,22.035384615384615,48,2,2011-05-18 09:01:00,2011-07-01 12:50:00,44,1.0,0,1
17507,172,2,605.58,359,6.881590909090909,79,2,2011-02-03 18:08:00,2011-03-23 11:48:00,47,1.0,0,1
17508,191,1,387.31,289,17.605,22,1,2011-03-04 08:10:00,2011-03-04 08:10:00,1,1.0,0,1
17511,4,21,59375.75,40277,89.42131024096386,357,20,2010-12-01 10:19:00,2011-09-07 11:41:00,280,1.05,1,0
17512,31,8,1891.9,1834,25.225333333333335,40,8,2011-02-11 12:22:00,2011-08-10 14:55:00,180,1.0,1,0
17514,38,1,208.65,135,5.2162500000000005,40,1,2011-08-03 15:45:00,2011-08-03 15:45:00,1,1.0,0,1
17515,116,3,571.37,220,7.42038961038961,47,3,2011-01-25 14:33:00,2011-05-17 14:03:00,111,1.0,1,0
17516,29,4,605.65,373,5.407589285714286,95,3,2011-02-27 12:41:00,2011-08-12 14:50:00,166,1.3333333333333333,1,0
17517,219,1,153.94,102,13.994545454545454,11,1,2011-02-04 11:48:00,2011-02-04 11:48:00,1,1.0,0,1
17519,44,5,1488.0,1042,22.545454545454547,50,5,2010-12-06 15:18:00,2011-07-29 12:09:00,234,1.0,1,0
17521,109,1,159.56,116,19.945,8,1,2011-05-24 15:14:00,2011-05-24 15:14:00,1,1.0,1,0
17522,49,4,912.25,932,13.615671641791044,54,4,2011-05-05 16:31:00,2011-07-24 12:29:00,79,1.0,1,0
17524,271,1,145.0,90,24.166666666666668,6,1,2010-12-13 14:32:00,2010-12-13 14:32:00,1,1.0,0,1
17525,270,1,422.70000000000005,82,46.96666666666667,9,1,2010-12-15 12:05:00,2010-12-15 12:05:00,1,1.0,0,1
17526,201,3,872.8,140,87.28,9,3,2010-12-09 12:20:00,2011-02-22 09:10:00,74,1.0,1,0
17527,20,2,606.62,206,24.2648,25,2,2011-05-05 13:43:00,2011-08-22 10:15:00,108,1.0,1,0
17530,116,6,1365.26,792,5.2917054263565895,216,5,2010-12-09 20:01:00,2011-05-17 16:49:00,158,1.2,1,0
17531,100,1,296.7,136,21.192857142857143,14,1,2011-06-02 19:17:00,2011-06-02 19:17:00,1,1.0,0,1
17535,190,1,164.4,136,12.646153846153847,13,1,2011-03-04 15:20:00,2011-03-04 15:20:00,1,1.0,0,1
17536,87,1,76.5,6,25.5,3,1,2011-06-15 13:23:00,2011-06-15 13:23:00,1,1.0,0,1
17537,213,1,620.75,369,10.345833333333333,60,1,2011-02-09 13:37:00,2011-02-09 13:37:00,1,1.0,1,0
17540,226,1,268.8,64,33.6,8,1,2011-01-27 14:35:00,2011-01-27 14:35:00,1,1.0,1,0
17542,180,1,170.75,134,6.83,24,1,2011-03-15 11:45:00,2011-03-15 11:45:00,1,1.0,0,1
17548,144,1,103.3,58,20.66,5,1,2011-04-20 12:01:00,2011-04-20 12:01:00,1,1.0,0,1
17550,107,3,267.16,86,6.360952380952382,42,2,2011-04-10 15:19:00,2011-05-26 14:09:00,45,1.5,0,1
17551,269,1,290.34,142,7.444615384615384,39,1,2010-12-15 14:12:00,2010-12-15 14:12:00,1,1.0,0,1
17552,282,2,298.52,144,22.963076923076922,13,1,2010-12-02 18:45:00,2010-12-02 18:46:00,1,2.0,1,0
17553,40,1,1487.6,1048,743.8,2,1,2011-08-02 10:00:00,2011-08-02 10:00:00,1,1.0,0,1
17554,33,2,1249.89,1409,19.83952380952381,51,2,2011-07-14 20:01:00,2011-08-09 10:16:00,25,1.0,1,0
17555,245,1,195.45,156,3.9887755102040816,48,1,2011-01-09 12:31:00,2011-01-09 12:31:00,1,1.0,1,0
17556,116,1,157.9,101,26.316666666666666,6,1,2011-05-18 10:48:00,2011-05-18 10:48:00,1,1.0,0,1
17560,5,4,854.95,635,32.88269230769231,22,4,2011-02-02 11:14:00,2011-09-06 09:18:00,215,1.0,0,1
17562,20,4,661.1,601,16.12439024390244,35,4,2011-06-19 13:06:00,2011-08-22 12:16:00,63,1.0,1,0
17567,3,6,2925.45,1761,24.37875,83,6,2010-12-02 15:18:00,2011-09-08 10:00:00,279,1.0,1,0
17569,242,1,344.14,159,11.866896551724137,29,1,2011-01-11 14:15:00,2011-01-11 14:15:00,1,1.0,0,1
17571,56,3,559.55,485,7.460666666666666,72,3,2011-02-14 15:15:00,2011-07-17 12:26:00,152,1.0,1,0
17572,10,3,196.0,80,19.6,7,3,2010-12-01 12:51:00,2011-09-01 10:28:00,273,1.0,1,0
17573,4,1,174.71,177,15.882727272727273,11,1,2011-09-07 10:36:00,2011-09-07 10:36:00,1,1.0,1,0
17574,153,1,185.65,77,23.20625,8,1,2011-04-11 09:47:00,2011-04-11 09:47:00,1,1.0,0,1
17576,9,14,2266.25,1388,9.028884462151394,173,13,2010-12-09 16:57:00,2011-09-01 16:30:00,265,1.0769230769230769,1,0
17578,128,1,143.45999999999998,138,28.691999999999997,5,1,2011-05-05 18:38:00,2011-05-05 18:38:00,1,1.0,0,1
17579,48,2,270.86,130,15.932941176470589,15,2,2011-06-13 14:12:00,2011-07-25 09:50:00,41,1.0,1,0
17580,163,3,215.72,88,4.793777777777778,43,3,2010-12-16 15:27:00,2011-04-01 12:41:00,105,1.0,0,1
17581,20,17,6522.29,3495,23.293892857142858,181,7,2010-12-02 14:47:00,2011-08-22 10:09:00,262,2.4285714285714284,1,0
17582,146,1,175.27,123,6.043793103448277,28,1,2011-04-17 13:18:00,2011-04-17 13:18:00,1,1.0,0,1
17584,37,1,749.45,245,46.840625,16,1,2011-08-04 14:12:00,2011-08-04 14:12:00,1,1.0,1,0
17585,19,4,1116.68,1650,5.368653846153847,176,4,2011-01-05 15:09:00,2011-08-22 13:30:00,228,1.0,0,1
17588,10,3,1240.2,676,53.92173913043479,19,3,2011-04-21 10:31:00,2011-08-31 13:37:00,132,1.0,0,1
17589,61,3,1843.07,1307,10.182707182320442,124,3,2011-04-13 13:47:00,2011-07-11 17:07:00,89,1.0,1,0
17591,32,6,1840.8700000000001,876,12.438310810810812,81,6,2010-12-07 15:39:00,2011-08-09 12:55:00,244,1.0,1,0
17593,2,4,3245.66,2249,19.79060975609756,149,4,2010-12-22 10:29:00,2011-09-09 09:52:00,260,1.0,1,0
17594,165,1,315.0,220,22.5,14,1,2011-03-30 10:32:00,2011-03-30 10:32:00,1,1.0,1,0
17596,46,4,1737.08,2846,10.789316770186336,112,4,2010-12-06 12:34:00,2011-07-26 13:46:00,232,1.0,1,0
17597,124,1,2044.3700000000001,1176,37.17036363636364,55,1,2011-05-10 11:54:00,2011-05-10 11:54:00,1,1.0,0,1
17601,149,1,116.00999999999999,103,12.889999999999999,9,1,2011-04-14 18:02:00,2011-04-14 18:02:00,1,1.0,0,1
17602,34,2,909.5500000000001,901,8.194144144144145,108,2,2011-01-19 16:18:00,2011-08-07 15:52:00,199,1.0,1,0
17604,127,2,309.36,169,4.91047619047619,57,2,2011-01-31 15:09:00,2011-05-06 13:43:00,94,1.0,0,1
17609,212,2,531.25,267,4.619565217391305,103,2,2011-01-16 16:23:00,2011-02-10 17:54:00,25,1.0,1,0
17611,34,9,2701.15,1861,5.557921810699589,389,9,2010-12-13 13:52:00,2011-08-08 10:51:00,237,1.0,1,0
17612,5,5,1682.94,1341,15.582777777777778,95,5,2011-02-15 10:40:00,2011-09-05 14:07:00,202,1.0,1,0
17613,28,9,2976.69,1667,12.351410788381743,173,8,2011-02-07 11:20:00,2011-08-14 12:08:00,188,1.125,1,0
17615,40,3,329.6,140,23.542857142857144,13,3,2011-05-01 15:33:00,2011-08-01 14:06:00,91,1.0,0,1
17616,84,3,571.1999999999999,224,190.39999999999998,1,3,2010-12-07 10:04:00,2011-06-19 10:11:00,194,1.0,0,1
17618,158,2,625.48,235,11.372363636363637,48,2,2010-12-12 16:05:00,2011-04-05 13:07:00,113,1.0,1,0
17619,222,1,214.37,124,2.896891891891892,71,1,2011-01-31 14:18:00,2011-01-31 14:18:00,1,1.0,0,1
17621,222,2,901.78,310,60.11866666666666,15,2,2010-12-20 13:31:00,2011-01-31 13:07:00,41,1.0,1,0
17624,128,1,400.3,312,16.012,25,1,2011-05-05 17:59:00,2011-05-05 17:59:00,1,1.0,1,0
17625,50,2,1227.13,838,6.325412371134021,161,2,2011-03-27 12:21:00,2011-07-22 13:53:00,117,1.0,1,0
17629,30,5,798.38,665,11.244788732394365,66,5,2010-12-15 09:58:00,2011-08-11 14:16:00,239,1.0,1,0
17630,80,2,503.59999999999997,158,19.369230769230768,24,2,2011-04-21 14:03:00,2011-06-23 11:58:00,62,1.0,0,1
17631,47,2,416.5,185,14.362068965517242,29,2,2011-04-21 13:22:00,2011-07-25 13:37:00,95,1.0,1,0
17633,13,2,648.61,275,19.654848484848486,30,2,2011-08-11 15:43:00,2011-08-28 15:58:00,17,1.0,1,0
17634,2,7,2077.07,650,8.876367521367522,177,7,2011-01-06 12:45:00,2011-09-08 12:55:00,245,1.0,1,0
17637,25,1,338.95,215,14.122916666666667,24,1,2011-08-16 13:25:00,2011-08-16 13:25:00,1,1.0,1,0
17639,186,1,108.5,49,15.5,7,1,2011-03-08 15:22:00,2011-03-08 15:22:00,1,1.0,0,1
17642,30,2,712.29,474,17.80725,34,2,2011-06-16 12:55:00,2011-08-12 09:11:00,56,1.0,0,1
17643,283,1,101.55,71,12.69375,8,1,2010-12-01 14:38:00,2010-12-01 14:38:00,1,1.0,0,1
17644,30,7,1625.63,898,18.265505617977528,64,5,2011-03-24 09:44:00,2011-08-11 14:53:00,140,1.4,1,0
17646,129,3,1008.39,323,19.77235294117647,46,3,2010-12-09 14:28:00,2011-05-04 13:17:00,145,1.0,0,1
17648,103,3,1107.39,289,17.03676923076923,62,2,2011-04-04 10:29:00,2011-05-31 11:22:00,57,1.5,1,0
17649,48,1,868.49,399,16.70173076923077,52,1,2011-07-24 15:53:00,2011-07-24 15:53:00,1,1.0,0,1
17651,66,4,1148.01,682,16.400142857142857,52,3,2011-06-15 15:57:00,2011-07-07 08:22:00,21,1.3333333333333333,1,0
17652,54,6,2713.57,1469,17.506903225806454,101,6,2011-03-03 14:05:00,2011-07-18 14:04:00,136,1.0,1,0
17653,10,2,343.34,687,38.148888888888884,9,2,2011-08-11 15:24:00,2011-09-01 12:17:00,20,1.0,1,0
17654,187,1,117.55,41,5.343181818181818,22,1,2011-03-07 13:17:00,2011-03-07 13:17:00,1,1.0,0,1
17655,27,5,1903.3300000000002,833,30.211587301587304,54,5,2010-12-08 16:45:00,2011-08-15 11:59:00,249,1.0,1,0
17656,16,3,927.65,463,21.082954545454545,35,3,2011-08-03 10:45:00,2011-08-25 13:24:00,22,1.0,1,0
17658,121,1,317.59999999999997,216,35.288888888888884,9,1,2011-05-12 15:23:00,2011-05-12 15:23:00,1,1.0,1,0
17659,10,9,1653.03,821,20.15890243902439,68,9,2010-12-02 16:46:00,2011-08-31 15:13:00,271,1.0,1,0
17660,51,1,178.75,121,4.703947368421052,37,1,2011-07-21 13:37:00,2011-07-21 13:37:00,1,1.0,0,1
